|index|name|gubun|price|menu1|menu2|menu3|menu4|address|phone|openingHour|detailInfo
452|452|스타벅스 압구정미소점|카페,디저트|7000|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마|"
서울 강남구 논현로 841 1층
(지번) 신사동 583-3
"|1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
453|453|스타벅스 압구정역점|카페,디저트|7000|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마|"
서울 강남구 압구정로 170 관영빌딩 지하1층, 1층
(지번) 신사동 580-2
"|1522-3232|07:00 - 21:00|매장 내 식사 · 테이크아웃
454|454|스튜부대|한식|10500|오리지널 스튜부대|토마토 스튜부대|로제 스튜부대|직화 제육볶음|"
서울 강남구 선릉로155길 16 1층
(지번) 신사동 657-34
"|0507-1311-4381|11:30 - 22:30|단체석, 발렛파킹, 포장, 남/녀 화장실 구분, 국민지원금
455|455|스폰티니 신사가로수길점|피자|9200|마르게리따 피자|더블치즈 마르게리따 피자|스폰티니 1953 피자|프로슈토 피자|"
서울 강남구 가로수길 83
(지번) 신사동 530-4
"|0507-1387-6648|11:00 - 22:00|포장, 배달
456|456|시골밥상 압구정점|백반,가정식|10000|갈치조림정식|시골밥상|불고기|돈목살구이|"
서울 강남구 논현로175길 68
(지번) 신사동 549-9
"|02-546-1567|11:30 - 22:30|주차, 매장 내 식사
457|457|식부관|베이커리|8000|트러플|멜팅치즈샌드위치|콘치즈샌드위치|에그샌드위치|"
서울 강남구 도산대로49길 36
(지번) 신사동 656-24
"|0507-1318-3032|10:00 - 19:00|포장, 예약, 제로페이, 국민지원금
458|458|신사동가자|한식|39000|고기한상 2인|도끼떡갈비|쭈삼한상|갈비한상|"
서울 강남구 압구정로10길 30-5 지층
(지번) 신사동 524-20
"|0507-1329-6857안내|11:30 - 22:30|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 국민지원금
459|459|신사소곱창 신사본점|곱창, 막창, 양|21150|소곱창|모듬곱창|소대창|소막창|"
서울 강남구 압구정로2길 62
(지번) 신사동 512-10
"|0507-1358-9931|16:00 - 24:00|포장, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
460|460|신사양꼬치 가로수길본점|양고기 바비큐 전문점|18000|신사양꼬치|생양꼬치|사천양꼬치|양갈비살꼬치|"
서울 강남구 강남대로152길 33 2층
(지번) 신사동 515-10
"|02-545-0216|11:30 - 22:30|매장 내 식사 · 테이크아웃
461|461|신사연어|이자카야|28000|연어 사시미 중|연어사시미 대|연어 사워크림 샐러드|연어 타다키|"
서울 강남구 압구정로2길 60 MG타워 2층
(지번) 신사동 512-9
"|0507-1355-5701|16:30 - 24:00|단체석, 주차, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
462|462|신사쭈꾸미|주꾸미요리|11000|주꾸미 양념구이|주꾸미볶음|주꾸미 소금구이|주꾸미데침|"
서울 강남구 도산대로37길 12
(지번) 신사동 628-41
"|02-541-0577|11:00 - 02:00|주차, 포장, 예약, 무선 인터넷, 국민지원금
463|463|써브웨이 압구정역점|샌드위치|8500|이탈리안 비엠티|에그마요|스테이크 & 치즈|써브웨이 클럽|"
서울 강남구 압구정로28길 13
(지번) 신사동 581-8
"|0507-1433-1048안내|08:00 - 23:00|국민지원금
464|464|아우어베이커리 압구정소망점|베이커리|4900|아메리카노|더티초코|바닐라더블|앙버터|"
서울 강남구 언주로167길 21 1층
(지번) 신사동 607-5
"|070-7733-7055|10:00 - 20:00|포장, 무선 인터넷
465|465|immute|카페,디저트|5500|SIGNATURE|BLACK|WHITE|TEA|"
서울 강남구 논현로157길 36 1층
(지번) 신사동 553-20
"|0507-1350-5942|12:00 - 22:00|국민지원금
466|466|아티제 도산로점|카페|8000|에스프레소 음료|화이트롤 시리즈|쉬폰 케이크 시리즈|브레드|"
서울 강남구 도산대로45길 6 호림아트센터 1층
(지번) 신사동 651-23
"|02-546-1790|11:30 - 22:30|매장 내 식사, 테이크 아웃
467|467|안식 레스토랑|한식|80000|런치 비스포크 코스|디너 비스코스 코스|세상의 모든 버섯셀러드|청담공주 묵떡볶이|"
서울 강남구 도산대로53길 13 1층
(지번) 신사동 654-10
"|0507-1370-7861|11:30 - 21:40|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
468|468|압구정곱창 2호점|곱창,막창,양|28000|한우곱창구이|한우막창구이|한우대창구이|특양구이|"
서울 강남구 도산대로51길 33
(지번) 신사동 656-6
"|0507-1385-3312|17:00 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
469|469|압구정공주떡|카페 / 디저트|27750|흑임자 인절미|흑임자 인절비 (1되)|쑥송편 (5알)|쑥개떡|"
서울 강남구 논현로161길 10 1층
(지번) 신사동 569-31
"|02-516-3643|00:00 - 24:00|주차, 포장, 배달, 방문접수/출장, 예약
470|470|압구정진주|한식|42000|진주삼겹살 (150g이상)|진주가브리살(150g이상)|진주항정살(150g)|진주모듬 (600g이상)|"
서울 강남구 압구정로46길 5-10 1층 101, 102호
(지번) 신사동 660-16
"|0507-1437-8790|15:00 - 23:00|주차, 발렛파킹
471|471|앙스모멍|양식|82250|디너시그니처 코스|디너코스|런치코스|런치시그니처코스|"
서울 강남구 언주로153길 12 태경빌딩 1층
(지번) 신사동 626-70
"|02-3448-4352|11:30 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설
472|472|애월식당 압구정점|육류, 고기요리|34000|제주 오겹살 180g|제주 목살 180g|제주모듬 600g|흑오겹살 180g|"
서울 강남구 도산대로51길 33 1층
(지번) 신사동 656-6
"|0507-1314-8145|11:30 - 22:30|국민지원금
473|473|야키니쿠규|소고기구이|30000|와규 살치살|한우 특상 우설 구이|와규 안심|안창살|"
서울 강남구 강남대로 640
(지번) 신사동 503-1
"|0507-1432-0058|11:30 - 23:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(지류형), 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
474|474|얌타이|태국음식|13000|소고기 쌀국수|해물 쌀국수|똠얌 쌀국수|none|"
서울 강남구 압구정로54길 26 1층
(지번) 신사동 663-25
"|0507-1329-7988|11:30 - 22:00|단체석, 발렛파킹, 포장, 국민지원금
475|475|양식당더램키친|육류, 고기요리|24000|양갈비|양념 양갈비|양 소금구이|동치미 국수|"
서울 강남구 압구정로8길 5 2층
(지번) 신사동 529-6
"|02-3445-9283|17:00 - 23:00|단체석, 발렛파킹, 예약
476|476|어게인리프레쉬 가로수길점|다이어트,샐러드|11000|연어&아보카도|비프|아보카도&리코타|연어|"
서울 강남구 논현로153길 57 2층
(지번) 신사동 542-3
"|0507-1443-1392|11:30 - 22:30|단체석, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
477|477|어성일식|일식당|70000|주중 런치 스시 오마카세|디너 카운터 사시미 오마카세|주말(공휴일)런치 스시 오마카세|디너 카운터 무제한 오마카세|"
서울 강남구 언주로 843 2층
(지번) 신사동 623-1
"|0507-1315-6686|12:00 - 22:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
478|478|에르바|이탈리아음식|23000|고등어 파스타|오소부코|닭다리살 샐러드|해산물 샐러드|"
서울 강남구 논현로155길 11 동란빌딩 1층
(지번) 신사동 564-3
"|0507-1343-6699|11:30 - 22:30|예약, 무선 인터넷, 국민지원금
479|479|에이블|카페|17000|라코타샐러드|쿼노아 크림 리조또|퀴노아 토마토 리조또 |브로콜리 새우 오일 파스타|"
서울 강남구 압구정로14길 12
(지번) 신사동 547-6
"|02-3445-7335|11:30 - 16:30|단체석, 포장, 예약, 무선 인터넷
480|480|엘이베리코 압구정점|양식|16750|이베리코 목살|이베리코 시크릿|이베리코 늑간살|이베리코 황제살|서울 강남구 압구정로28길 22-7|02-3443-6888|16:30 - 23:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
481|481|연타발 압구정본점|곱창|55750|특양구이|한우대창구이|한우살치살|한우안심|서울 강남구 도산대로 231|02-545-4248|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
482|482|연탄공장|육류|18000|돼지갈비|소갈비살|삼겹살 목살|항정살|서울 강남구 압구정로48길 36-4|02-514-4082|16:00 - 24:00|매장식사
483|483|영양센타|백숙|22000|삼계탕|들깨삼계탕|전복삼계탕|통닭구이|서울 강남구 학동로87길 7|0507-1448-9291|10:30 - 22:00|단체석, 발렛파킹, 포장, 예약, 남/녀 화장실 구분, 제로페이, 국민지원금
484|484|옛향기가득한 동인동|갈비|8500|쭈꾸미정식|버섯매운탕|따로국밥|비빔밥|서울 강남구 강남대로156길 14 정금빌딩 1층|02-516-5765|11:30 - 22:30|주차, 예약가능
485|485|오늘와인한잔 신사세로수길점|와인|13567|와인 한 잔|감바스 알 아히요|과일 & 치즈 플래터|none|서울 강남구 강남대로156길 40|070-4098-7006|15:00 - 03:00|매장식사
486|486|오늘잡은안동갈비 신사점|소고기구이|36675|안동갈비|뿔뿔등심|눈꽃스페셜|차돌박이|서울 강남구 도산대로25길 47|02-3445-1144|11:30 - 22:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 국민지원금
487|487|오라방|한식|29000|흑돼지 돔베고기 중|흑돼지 돔베고기 대|갈치튀김|고등어구이|서울 강남구 도산대로17길 39 1층|070-4079-0426|18:00 - 24:00|무선 인터넷
488|488|오레노유메 가로수길점|일식당|43500|오마카세 A set|참다랑어 모리아와세|오레노 특초밥 13p|모듬 꼬치구이|서울 강남구 압구정로2길 59|0507-1313-1241|17:00 - 02:00|단체석, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이
489|489|오미가|한정식|37250|오미가 한정식|돌솥밥 한정식|돌솥밥 특 한정식|보리굴비 한정식|서울 강남구 논현로 833 재경빌딩|02-543-1145|12:00 - 22:00|제로페이
490|490|오복수산시장 도산공원점|해물|35000|완도 전복찜|우니|해산물 우니 고노와다|흰살생선 사시미|서울 강남구 언주로168길 37 2층|02-517-9922|17:00 - 01:00|제로페이, 카카오페이
491|491|오븟|이자카야|24250|초당 버터콘|초당우니초밥|모듬사시미|스지 떡볶이|서울 강남구 언주로152길 11-5 상복빌딩 2층|02-543-6087|18:00 - 00:30|제로페이
492|492|와라야끼 쿠이신보|이자카야|25250|참치뱃살타타키|참치등살 타타키|참치사시미|도미사시미|서울 강남구 도산대로15길 6 대화빌딩|010-8811-9215|17:30 - 01:00|발렛파킹, 포장, 배달, 국민지원금
493|493|와인주막차차 압구정점|와인|30000|차육쌈|차돌구이|된장숙성목살|찜삽겹|서울 강남구 압구정로50길 22 2층|02-3443-3309|17:00 - 02:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
494|494|왕자장어|장어|31500|바다장어구이|아나고회|우니|꽃게라면|서울 강남구 언주로164길 35-4|070-4418-2551|15:00 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷
495|495|우림황소양곱창 본점|곱창|17000|소곱창면|뚝배기곱창전골|모둠구이 1인분|막창구이 1인분|서울 강남구 강남대로156길 28|02-561-7792|11:30 - 23:00|국민지원금
496|496|우오하나|이자카야|27750|제철 사시미 모리아와세|차돌박이 탄탄나베|쿠로고마 가라아게|모찌리도후|서울 강남구 압구정로2길 29|010-7569-1487|17:30 - 01:30|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
497|497|우유니아이스크림|아이스크림|10200|아이스크림 1스쿱|아이스크림 1.5스쿱|아이스크림 3스쿱|아이스크림 4.5스쿱|서울특별시 강남구 신사동 529-6|02-546-0000|10:00 - 22:30|매장식사
498|498|우찌노카레 압구정점|카레|7500|일본카레|none|none|none|서울 강남구 선릉로161길 15-3|02-518-0908|11:00 - 21:00|국민지원금
499|499|원조신사양곱창|곱창|22000|특양구이|소곱창구이|막창구이|대창구이|서울 강남구 압구정로2길 46 강남상가아파트|02-545-3101|17:00 - 02:00|단체석, 포장, 예약, 남/녀 화장실 구분
500|500|웻커피 신사점|카페|5125|Espresso|Americano|Latte|Flat White|서울 강남구 강남대로162길 18 1층|0507-1329-5073|12:00 - 21:00|포장, 무선 인터넷, 반려동물 동반
501|501|유노추보|일식당|23750|돈꼬츠 라멘|우니밥|전복물회|부추라멘|서울 강남구 압구정로10길 36 영진빌딩 1층|02-545-2811|11:30 - 22:00|예약가능, 배달가능, 포장가능
502|502|유쾌한접시 신사본점|육류|23250|육회한접시|육사시미(대)|사시미(소)|소고기튀김|서울 강남구 강남대로152길 70|0507-1447-0029|11:30 - 01:00|주차, 포장, 배달, 예약
503|503|육갑식당 압구정신사직영점|육류|19500|알치마살|등심|이베리코목살|이베리콕곷돼지|서울 강남구 압구정로18길 32 1층|02-518-9292|17:00 - 02:00|제로페이
504|504|이마스시|일식당|49500|점심/주말저녁 정식A|점심/주말저녁 정식B|점심/주말저녁 정식C|점심/주말저녁 정식D|서울 강남구 논현로168길 22 계진빌딩 1층|0507-1448-7826|11:00 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설
505|505|이비티|양식|10250|화이트 엔초비,파프리카|트러플 버터,프로슈토|올리브 타프나트,부라따 치즈|생참치,오이,레디쉬,그린오일|서울 강남구 논현로157길 55 지하1층|0507-1305-4100|12:00 - 23:00|예약가능, 배달불가, 포장불가
506|506|이속우화천공|고기 요리|69625|한우 맡김차림|우대갈비 오마카세|등심 (100g)|안심 (100g)|"
서울 강남구 논현로 857 A857 6층
(지번) 신사동 582-12
"|02-540-7774|17:30 - 21:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
507|507|이즈미 압구정본점|일식당|115000|모듬사시미|특모듬사시미|초밥|특초밥|서울 강남구 언주로 857|02-542-7171|11:30 - 22:30|단체석, 주차, 발렛파킹, 포장, 예약, 남/녀 화장실 구분
508|508|이코복스커피 압구정점|카페|5900|아메리카노|카푸치노|카페라떼|카페모카|서울 강남구 논현로175길 6 1층 이코복스커피|02-540-8455|08:30 - 22:00|단체석, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
509|509|인딕슬로우|인도음식|16625|브런치 탈리|탄두리치킨플레터|연어&아보카도 샐러드|버터치킨마크니|서울 강남구 압구정로4길 13|02-511-0139|11:30 - 21:30|발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
510|510|인사동촌|요리주점|25000|닭볶음탕|닭한마리|낙지모시 조개탕|부산돼지 수육|서울 강남구 강남대로152길 29|02-511-3151|17:30 - 05:00|단체석, 국민지원금
511|511|일도씨곱창 신사점|곱창|13750|야채곱창|통마늘알곱창|치즈곱창|일도씨특제닭갈비|서울 강남구 도산대로17길 8|02-514-2797|11:30 - 23:30|주차, 발렛파킹, 포장, 배달, 예약, 국민지원금
512|512|일무레또|이탈리아음식|36500|POLPO|TAGLIATELLE AL RAGU'|BISTECCA AI FUNGHI|FONDUTA & TARTUFO|서울 강남구 논현로157길 33 1층|0507-1474-0425|17:30 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
513|513|자매의부엌|이탈리아음식|40000|라자냐|감바스|채끝아스파라거스|그릴드 문어|서울 강남구 압구정로10길 40|0507-1373-6769|11:00 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
514|514|장사랑|한식|16250|바싹불고기정식|고등어구이|보리굴비|간장게장|서울시 강남구 신사동 624-47 B1F|02-546-9994|11:00 - 21:00|국민지원금
515|515|잭슨피자 압구정점|피자|8525|파이브 치즈|페퍼로니 딜라이트|하와이안|아메리칸 스피리트|서울 강남구 압구정로 144 107호|02-512-0717|11:00 - 22:00|포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
516|516|저스트스테이크|스테이크|17275|T-Bone Steak|L-Bone steak|그릴에 구운 야채|볼로네제|서울 강남구 언주로152길 11-7|02-544-9357|11:30 - 22:00|단체석
